movieId;title;genres;ano_lancamento;quantidade_avaliacoes;media_avaliacoes;mediana_avaliacoes;desvio_padrao_avaliacoes;primeira_avaliacao;ultima_avaliacao;quantidade_generos;periodo_lancamento;faixa_avaliacao;faixa_popularidade;generos_normalizados
2924;Drunken Master (Jui kuen) (1978);Action|Comedy;1978;10;4,05;4,0;0,8959786703810407;2000-11-20 07:39:52+00:00;2017-06-26 23:58:25+00:00;2;periodo_1970_1989;avaliacao_alta;popularidade_media;genero_acao|genero_comedia
2925;Conformist, The (Conformista, Il) (1970);Drama;1970;5;4,1;3,5;0,8215838362577492;1999-10-17 15:22:59+00:00;2018-02-09 09:22:25+00:00;1;periodo_1970_1989;avaliacao_alta;popularidade_baixa;genero_drama
2926;Hairspray (1988);Comedy|Drama;1988;11;3,3181818181818183;3,0;0,9020179397530649;2000-01-02 07:50:00+00:00;2010-06-21 04:35:26+00:00;2;periodo_1970_1989;avaliacao_media;popularidade_media;genero_comedia|genero_drama
2935;Lady Eve, The (1941);Comedy|Romance;1941;8;4,0;4,0;1,3093073414159544;1999-10-05 09:02:57+00:00;2018-03-07 07:38:57+00:00;2;periodo_antes_1950;avaliacao_alta;popularidade_baixa;genero_comedia|genero_romance
2936;Sullivan's Travels (1941);Adventure|Comedy|Romance;1941;7;4,0;4,0;0,7637626158259733;2000-08-08 03:37:47+00:00;2018-03-07 07:38:55+00:00;3;periodo_antes_1950;avaliacao_alta;popularidade_baixa;genero_aventura|genero_comedia|genero_romance
2937;Palm Beach Story, The (1942);Comedy;1942;5;4,1;4,5;0,9617692030835673;2000-11-23 00:09:53+00:00;2017-06-26 21:57:29+00:00;1;periodo_antes_1950;avaliacao_alta;popularidade_baixa;genero_comedia
2940;Gilda (1946);Drama|Film-Noir|Mystery|Romance;1946;6;4,0;4,0;0,0;2000-03-24 19:16:30+00:00;2010-02-17 07:03:10+00:00;4;periodo_antes_1950;avaliacao_alta;popularidade_baixa;genero_drama|genero_film_noir|genero_misterio|genero_romance
2941;South Pacific (1958);Musical|Romance|War;1958;9;3,7777777777777777;4,0;0,6666666666666666;2000-01-02 07:46:20+00:00;2017-02-24 17:32:36+00:00;3;periodo_1950_1969;avaliacao_media;popularidade_baixa;genero_musical|genero_romance|genero_guerra
2942;Flashdance (1983);Drama|Romance;1983;16;2,875;3,0;0,9574271077563381;1999-12-23 19:49:30+00:00;2017-06-26 18:20:56+00:00;2;periodo_1970_1989;avaliacao_baixa;popularidade_media;genero_drama|genero_romance
2944;Dirty Dozen, The (1967);Action|Drama|War;1967;32;3,96875;4,0;0,5670736994828462;1999-11-04 15:42:44+00:00;2017-05-06 15:10:11+00:00;3;periodo_1950_1969;avaliacao_media;popularidade_media;genero_acao|genero_drama|genero_guerra
2946;Help! (1965);Comedy|Musical;1965;7;3,357142857142857;3,5;0,3779644730092272;2000-01-02 07:53:54+00:00;2009-03-22 22:20:04+00:00;2;periodo_1950_1969;avaliacao_media;popularidade_baixa;genero_comedia|genero_musical
2947;Goldfinger (1964);Action|Adventure|Thriller;1964;53;3,839622641509434;4,0;0,6706310525976804;1999-11-04 15:42:44+00:00;2018-01-05 17:22:51+00:00;3;periodo_1950_1969;avaliacao_media;popularidade_alta;genero_acao|genero_aventura|genero_suspense
2948;From Russia with Love (1963);Action|Adventure|Thriller;1963;36;3,75;3,75;0,7416198487095662;1999-11-04 15:37:42+00:00;2018-01-05 17:22:46+00:00;3;periodo_1950_1969;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_suspense
2949;Dr. No (1962);Action|Adventure|Thriller;1962;33;3,712121212121212;4,0;0,6617956518809147;1999-11-04 15:37:42+00:00;2018-02-20 10:18:15+00:00;3;periodo_1950_1969;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_suspense
2950;Blue Lagoon, The (1980);Adventure|Drama|Romance;1980;14;2,4642857142857144;2,0;0,9700175596008899;1999-11-03 14:40:06+00:00;2018-02-21 00:22:59+00:00;3;periodo_1970_1989;avaliacao_baixa;popularidade_media;genero_aventura|genero_drama|genero_romance
2951;Fistful of Dollars, A (Per un pugno di dollari) (1964);Action|Western;1964;39;3,9358974358974357;4,0;0,8443269444970821;1999-10-14 17:32:02+00:00;2018-05-02 19:23:51+00:00;2;periodo_1950_1969;avaliacao_media;popularidade_media;genero_acao|genero_faroeste
2952;Sydney (Hard Eight) (1996);Crime|Drama|Thriller;1996;12;3,5416666666666665;4,0;0,5822500764406575;1998-07-19 18:16:53+00:00;2018-05-07 06:27:36+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_media;genero_crime|genero_drama|genero_suspense
2953;Home Alone 2: Lost in New York (1992);Children|Comedy;1992;31;2,5161290322580645;3,0;1,3631084021929556;1999-10-20 01:50:54+00:00;2018-05-18 19:52:19+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_infantil|genero_comedia
2956;Someone to Watch Over Me (1987);Action|Crime|Thriller;1987;6;3,1666666666666665;3,0;0,752772652709081;1999-10-17 21:06:07+00:00;2005-04-11 03:38:30+00:00;3;periodo_1970_1989;avaliacao_media;popularidade_baixa;genero_acao|genero_crime|genero_suspense
2959;Fight Club (1999);Action|Crime|Drama|Thriller;1999;218;4,272935779816514;4,5;0,8613843779335714;1999-12-11 19:19:22+00:00;2018-09-17 04:12:01+00:00;4;periodo_1990_1999;avaliacao_alta;popularidade_alta;genero_acao|genero_crime|genero_drama|genero_suspense
2961;Story of Us, The (1999);Comedy|Drama;1999;5;2,4;3,0;0,8944271909999159;1999-11-25 22:33:33+00:00;2003-01-17 16:50:34+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_comedia|genero_drama
2966;Straight Story, The (1999);Adventure|Drama;1999;14;3,9285714285714284;4,0;0,4746311465493234;2000-07-09 21:50:23+00:00;2017-06-30 04:42:10+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_aventura|genero_drama
2968;Time Bandits (1981);Adventure|Comedy|Fantasy|Sci-Fi;1981;41;3,731707317073171;4,0;0,975304830396693;1999-11-18 17:45:02+00:00;2017-06-27 01:11:58+00:00;4;periodo_1970_1989;avaliacao_media;popularidade_media;genero_aventura|genero_comedia|genero_fantasia|genero_ficcao_cientifica
2971;All That Jazz (1979);Drama|Fantasy|Musical;1979;6;4,083333333333333;4,0;0,6645800679125629;1999-11-03 14:46:34+00:00;2012-07-20 23:56:39+00:00;3;periodo_1970_1989;avaliacao_alta;popularidade_baixa;genero_drama|genero_fantasia|genero_musical
2973;Crimes and Misdemeanors (1989);Comedy|Crime|Drama;1989;18;3,9166666666666665;4,0;0,691332898443715;1999-10-17 17:57:16+00:00;2017-09-08 22:16:01+00:00;3;periodo_1970_1989;avaliacao_media;popularidade_media;genero_comedia|genero_crime|genero_drama
2976;Bringing Out the Dead (1999);Drama;1999;6;3,4166666666666665;3,75;0,8010409893798611;2000-03-24 19:20:57+00:00;2017-06-26 18:13:18+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_drama
2985;RoboCop (1987);Action|Crime|Drama|Sci-Fi|Thriller;1987;70;3,3714285714285714;3,5;0,9768542912933432;1999-11-04 15:27:44+00:00;2018-08-31 10:32:52+00:00;5;periodo_1970_1989;avaliacao_media;popularidade_alta;genero_acao|genero_crime|genero_drama|genero_ficcao_cientifica|genero_suspense
2986;RoboCop 2 (1990);Action|Crime|Sci-Fi|Thriller;1990;25;2,64;3,0;1,186029791643813;2000-04-17 03:20:23+00:00;2018-03-06 13:06:33+00:00;4;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_acao|genero_crime|genero_ficcao_cientifica|genero_suspense
2987;Who Framed Roger Rabbit? (1988);Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery;1988;97;3,5721649484536084;4,0;0,9213602114131355;1999-11-03 00:56:14+00:00;2018-08-11 01:02:04+00:00;7;periodo_1970_1989;avaliacao_media;popularidade_alta;genero_aventura|genero_animacao|genero_infantil|genero_comedia|genero_crime|genero_fantasia|genero_misterio
2989;For Your Eyes Only (1981);Action|Adventure|Thriller;1981;21;3,5476190476190474;4,0;0,9474275949216635;1999-11-04 15:37:42+00:00;2018-02-20 11:37:32+00:00;3;periodo_1970_1989;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_suspense
2990;Licence to Kill (1989);Action|Adventure|Thriller;1989;20;3,325;3,0;0,9634778013448003;1999-11-03 01:02:19+00:00;2018-02-20 11:32:16+00:00;3;periodo_1970_1989;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_suspense
2991;Live and Let Die (1973);Action|Adventure|Thriller;1973;23;3,6956521739130435;3,5;0,7498352915319987;1999-11-03 14:53:20+00:00;2018-01-05 17:34:39+00:00;3;periodo_1970_1989;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_suspense
2993;Thunderball (1965);Action|Adventure|Thriller;1965;24;3,4791666666666665;3,5;0,6990547448032122;1999-11-04 15:37:05+00:00;2018-01-05 17:22:31+00:00;3;periodo_1950_1969;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_suspense
2995;House on Haunted Hill (1999);Horror|Thriller;1999;14;2,4285714285714284;2,75;0,9168747682531899;1999-12-11 09:16:09+00:00;2017-06-26 19:17:22+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_terror|genero_suspense
2997;Being John Malkovich (1999);Comedy|Drama|Fantasy;1999;99;3,9545454545454546;4,0;0,8981014813883702;1999-10-31 05:58:56+00:00;2018-06-18 15:00:32+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_comedia|genero_drama|genero_fantasia
3000;Princess Mononoke (Mononoke-hime) (1997);Action|Adventure|Animation|Drama|Fantasy;1997;48;3,9583333333333335;4,0;0,9555734233306651;2000-11-21 06:46:14+00:00;2018-08-31 09:44:17+00:00;5;periodo_1990_1999;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_animacao|genero_drama|genero_fantasia
3004;Bachelor, The (1999);Comedy|Romance;1999;11;2,5454545454545454;2,5;1,2738631295108878;2000-03-31 06:05:13+00:00;2010-06-21 05:12:17+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_comedia|genero_romance
3005;Bone Collector, The (1999);Thriller;1999;25;2,84;3,0;1,1521718621802912;2000-04-17 01:38:47+00:00;2013-03-14 00:57:42+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_suspense
3006;Insider, The (1999);Drama|Thriller;1999;31;3,7419354838709675;4,0;0,6936734070864505;1999-11-25 22:31:04+00:00;2018-07-03 18:37:48+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama|genero_suspense
3007;American Movie (1999);Documentary;1999;6;3,75;3,75;0,5244044240850758;2000-03-31 05:53:01+00:00;2018-02-20 11:47:00+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_documentario
3016;Creepshow (1982);Horror;1982;14;3,0714285714285716;3,0;0,85163062725264;2000-01-23 00:08:41+00:00;2018-08-10 04:16:53+00:00;1;periodo_1970_1989;avaliacao_media;popularidade_media;genero_terror
3018;Re-Animator (1985);Comedy|Horror|Sci-Fi;1985;10;3,45;3,75;1,0658851303546322;2000-03-24 19:57:38+00:00;2017-05-28 08:10:18+00:00;3;periodo_1970_1989;avaliacao_media;popularidade_media;genero_comedia|genero_terror|genero_ficcao_cientifica
3019;Drugstore Cowboy (1989);Crime|Drama;1989;10;4,15;4,0;0,944281031614353;1999-11-03 14:36:07+00:00;2009-06-15 08:50:45+00:00;2;periodo_1970_1989;avaliacao_alta;popularidade_media;genero_crime|genero_drama
3020;Falling Down (1993);Action|Drama;1993;17;3,5294117647058822;4,0;1,0528323144513285;1999-12-20 06:09:20+00:00;2017-06-28 02:05:03+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_acao|genero_drama
3022;General, The (1926);Comedy|War;1926;9;4,0;4,0;1,0897247358851685;2000-01-02 07:47:16+00:00;2018-03-07 07:39:02+00:00;2;periodo_antes_1950;avaliacao_alta;popularidade_baixa;genero_comedia|genero_guerra
3024;Piranha (1978);Horror|Sci-Fi;1978;7;2,642857142857143;3,0;1,1073348527841416;1999-11-19 12:28:33+00:00;2011-05-27 02:40:54+00:00;2;periodo_1970_1989;avaliacao_baixa;popularidade_baixa;genero_terror|genero_ficcao_cientifica
3029;Nighthawks (1981);Action|Drama;1981;6;3,25;3,25;0,758287544405155;1999-11-03 14:41:15+00:00;2005-04-11 03:38:09+00:00;2;periodo_1970_1989;avaliacao_media;popularidade_baixa;genero_acao|genero_drama
3030;Yojimbo (1961);Action|Adventure;1961;13;4,230769230769231;4,5;1,1477402547212903;2000-01-02 07:47:16+00:00;2017-06-26 06:06:50+00:00;2;periodo_1950_1969;avaliacao_alta;popularidade_media;genero_acao|genero_aventura
3032;Omega Man, The (1971);Action|Drama|Sci-Fi|Thriller;1971;6;3,6666666666666665;3,5;0,752772652709081;2000-08-03 20:50:37+00:00;2007-01-03 02:57:42+00:00;4;periodo_1970_1989;avaliacao_media;popularidade_baixa;genero_acao|genero_drama|genero_ficcao_cientifica|genero_suspense
3033;Spaceballs (1987);Comedy|Sci-Fi;1987;59;3,483050847457627;3,5;0,8558425053254152;1999-11-03 15:04:32+00:00;2018-08-10 04:00:14+00:00;2;periodo_1970_1989;avaliacao_media;popularidade_alta;genero_comedia|genero_ficcao_cientifica
3034;Robin Hood (1973);Adventure|Animation|Children|Comedy|Musical;1973;36;3,513888888888889;3,25;0,8983008652141244;2000-05-21 03:53:12+00:00;2017-12-25 21:57:56+00:00;5;periodo_1970_1989;avaliacao_media;popularidade_media;genero_aventura|genero_animacao|genero_infantil|genero_comedia|genero_musical
3035;Mister Roberts (1955);Comedy|Drama|War;1955;11;3,8181818181818183;4,0;0,7507571935295484;1999-12-23 16:22:38+00:00;2009-11-17 03:43:18+00:00;3;periodo_1950_1969;avaliacao_media;popularidade_media;genero_comedia|genero_drama|genero_guerra
3036;Quest for Fire (Guerre du feu, La) (1981);Adventure|Drama;1981;7;3,7857142857142856;4,0;1,07459848537112;2000-06-21 13:43:02+00:00;2018-02-21 17:54:53+00:00;2;periodo_1970_1989;avaliacao_media;popularidade_baixa;genero_aventura|genero_drama
3037;Little Big Man (1970);Western;1970;24;4,145833333333333;4,25;1,0371277924976336;1999-11-03 14:48:25+00:00;2018-09-13 21:13:48+00:00;1;periodo_1970_1989;avaliacao_alta;popularidade_media;genero_faroeste
3038;Face in the Crowd, A (1957);Drama;1957;5;4,2;4,0;0,570087712549569;2003-03-31 02:58:59+00:00;2014-12-06 18:09:19+00:00;1;periodo_1950_1969;avaliacao_alta;popularidade_baixa;genero_drama
3039;Trading Places (1983);Comedy;1983;39;3,730769230769231;4,0;0,768167281039696;1999-11-03 15:03:47+00:00;2018-08-11 00:58:19+00:00;1;periodo_1970_1989;avaliacao_media;popularidade_media;genero_comedia
3040;Meatballs (1979);Comedy;1979;9;3,2222222222222223;3,0;1,3944333775567925;1999-11-03 14:53:20+00:00;2018-02-21 02:33:03+00:00;1;periodo_1970_1989;avaliacao_media;popularidade_baixa;genero_comedia
3041;Meatballs Part II (1984);Comedy;1984;6;2,0833333333333335;1,5;1,3570801990548187;2000-08-18 11:14:16+00:00;2018-08-11 00:13:44+00:00;1;periodo_1970_1989;avaliacao_baixa;popularidade_baixa;genero_comedia
3044;Dead Again (1991);Mystery|Romance|Thriller;1991;13;3,769230769230769;4,0;0,9040507133494736;1999-12-13 10:12:00+00:00;2007-06-10 12:36:05+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_media;genero_misterio|genero_romance|genero_suspense
3045;Peter's Friends (1992);Comedy|Drama;1992;5;3,6;3,0;0,8944271909999159;2000-08-09 05:04:44+00:00;2017-06-26 23:57:31+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_comedia|genero_drama
3052;Dogma (1999);Adventure|Comedy|Fantasy;1999;79;3,6455696202531644;4,0;0,9810770466038489;1999-11-19 12:37:42+00:00;2018-09-01 18:43:46+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_aventura|genero_comedia|genero_fantasia
3053;Messenger: The Story of Joan of Arc, The (1999);Drama|War;1999;11;3,909090909090909;4,0;0,8005679801922451;2000-06-19 17:47:32+00:00;2017-06-27 00:38:25+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama|genero_guerra
3054;Pokémon: The First Movie (1998);Adventure|Animation|Children|Fantasy|Sci-Fi;1998;8;2,3125;2,5;1,131923142267177;2000-08-06 22:14:30+00:00;2017-06-26 21:02:00+00:00;5;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_aventura|genero_animacao|genero_infantil|genero_fantasia|genero_ficcao_cientifica
3060;Commitments, The (1991);Comedy|Drama|Musical;1991;15;3,8666666666666667;4,0;0,8121107126025424;1999-11-02 16:10:30+00:00;2008-12-13 03:47:40+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_drama|genero_musical
3061;Holiday Inn (1942);Comedy|Musical;1942;8;3,625;4,0;1,1877349391654208;2000-04-17 03:52:19+00:00;2018-03-07 07:42:26+00:00;2;periodo_antes_1950;avaliacao_media;popularidade_baixa;genero_comedia|genero_musical
3062;Longest Day, The (1962);Action|Drama|War;1962;11;4,0;4,0;0,3872983346207417;1999-12-23 16:27:36+00:00;2009-11-17 00:45:59+00:00;3;periodo_1950_1969;avaliacao_alta;popularidade_media;genero_acao|genero_drama|genero_guerra
3063;Poison Ivy (1992);Drama|Thriller;1992;6;2,1666666666666665;2,0;0,983192080250175;1999-10-30 15:00:27+00:00;2007-08-03 20:35:20+00:00;2;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_drama|genero_suspense
3066;Tora! Tora! Tora! (1970);Action|Drama|War;1970;7;3,9285714285714284;4,0;0,6074928962939559;1999-12-23 16:23:10+00:00;2004-11-18 18:51:22+00:00;3;periodo_1970_1989;avaliacao_media;popularidade_baixa;genero_acao|genero_drama|genero_guerra
3067;Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988);Comedy|Drama;1988;10;3,55;4,0;1,1890705987824646;1999-11-03 15:07:02+00:00;2012-04-29 10:39:49+00:00;2;periodo_1970_1989;avaliacao_media;popularidade_media;genero_comedia|genero_drama
3068;Verdict, The (1982);Drama|Mystery;1982;7;4,357142857142857;4,5;0,7480132415430955;1999-11-03 14:36:07+00:00;2018-02-21 00:12:40+00:00;2;periodo_1970_1989;avaliacao_alta;popularidade_baixa;genero_drama|genero_misterio
3070;Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984);Adventure|Comedy|Sci-Fi;1984;21;3,5476190476190474;3,0;0,9862145038575775;2000-03-24 20:00:33+00:00;2017-06-27 00:07:32+00:00;3;periodo_1970_1989;avaliacao_media;popularidade_media;genero_aventura|genero_comedia|genero_ficcao_cientifica
3071;Stand and Deliver (1988);Comedy|Drama;1988;9;3,5;3,5;0,82915619758885;1999-11-03 14:40:48+00:00;2018-02-20 14:17:33+00:00;2;periodo_1970_1989;avaliacao_media;popularidade_baixa;genero_comedia|genero_drama
3072;Moonstruck (1987);Comedy|Romance;1987;27;3,5555555555555554;4,0;1,0771519903228188;1999-11-03 15:03:47+00:00;2018-02-20 11:30:23+00:00;2;periodo_1970_1989;avaliacao_media;popularidade_media;genero_comedia|genero_romance
3079;Mansfield Park (1999);Comedy|Drama|Romance;1999;6;3,0833333333333335;3,0;0,6645800679125629;2000-07-09 20:57:01+00:00;2012-12-19 22:38:06+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_comedia|genero_drama|genero_romance
3081;Sleepy Hollow (1999);Fantasy|Horror|Mystery|Romance;1999;62;3,475806451612903;4,0;0,9072902338735297;2000-03-24 19:20:57+00:00;2018-08-15 08:17:27+00:00;4;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_fantasia|genero_terror|genero_misterio|genero_romance
3082;World Is Not Enough, The (1999);Action|Adventure|Thriller;1999;39;3,3333333333333335;3,5;1,090227724481482;1999-12-12 14:29:10+00:00;2017-08-08 20:00:11+00:00;3;periodo_1990_1999;avaliacao_media;popularidade_media;genero_acao|genero_aventura|genero_suspense
3083;All About My Mother (Todo sobre mi madre) (1999);Drama;1999;19;4,157894736842105;4,0;0,9867543820659304;2000-07-09 20:55:06+00:00;2017-05-01 21:25:55+00:00;1;periodo_1990_1999;avaliacao_alta;popularidade_media;genero_drama
3087;Scrooged (1988);Comedy|Fantasy|Romance;1988;24;3,1666666666666665;3,0;1,0598058340078627;2000-01-02 07:57:33+00:00;2017-06-27 04:55:06+00:00;3;periodo_1970_1989;avaliacao_media;popularidade_media;genero_comedia|genero_fantasia|genero_romance
3088;Harvey (1950);Comedy|Fantasy;1950;12;3,8333333333333335;4,0;1,2492421945347751;2000-01-02 07:48:11+00:00;2018-03-07 07:38:45+00:00;2;periodo_1950_1969;avaliacao_media;popularidade_media;genero_comedia|genero_fantasia
3089;Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948);Drama;1948;16;4,125;4,5;1,161895003862225;2000-06-10 14:15:33+00:00;2016-11-19 08:39:46+00:00;1;periodo_antes_1950;avaliacao_alta;popularidade_media;genero_drama
3090;Matewan (1987);Drama;1987;6;4,166666666666667;4,0;0,6831300510639733;2000-03-24 19:55:59+00:00;2006-09-25 17:29:48+00:00;1;periodo_1970_1989;avaliacao_alta;popularidade_baixa;genero_drama
3095;Grapes of Wrath, The (1940);Drama;1940;9;4,111111111111111;4,0;0,485912657903775;2000-08-07 15:24:26+00:00;2012-09-25 22:16:34+00:00;1;periodo_antes_1950;avaliacao_alta;popularidade_baixa;genero_drama
3098;Natural, The (1984);Drama;1984;24;3,6458333333333335;4,0;0,699054744803212;2000-03-24 19:58:28+00:00;2018-08-12 05:31:39+00:00;1;periodo_1970_1989;avaliacao_media;popularidade_media;genero_drama
3099;Shampoo (1975);Comedy|Drama|Romance;1975;7;3,0714285714285716;2,5;1,592392629257711;2000-01-02 07:52:50+00:00;2009-03-24 01:35:53+00:00;3;periodo_1970_1989;avaliacao_media;popularidade_baixa;genero_comedia|genero_drama|genero_romance
3100;River Runs Through It, A (1992);Drama;1992;22;3,9318181818181817;4,0;0,8351711336671198;2000-01-02 08:03:34+00:00;2018-02-20 16:26:44+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama
3101;Fatal Attraction (1987);Drama|Thriller;1987;36;3,0972222222222223;3,0;1,188152494087501;2000-02-22 01:24:54+00:00;2015-06-28 23:36:07+00:00;2;periodo_1970_1989;avaliacao_media;popularidade_media;genero_drama|genero_suspense
3102;Jagged Edge (1985);Crime|Romance|Thriller;1985;7;3,5714285714285716;3,5;0,607492896293956;1999-11-16 03:38:18+00:00;2004-11-12 20:45:30+00:00;3;periodo_1970_1989;avaliacao_media;popularidade_baixa;genero_crime|genero_romance|genero_suspense
3104;Midnight Run (1988);Action|Comedy|Crime|Thriller;1988;22;3,6363636363636362;4,0;0,8191432542575633;1999-11-17 13:06:45+00:00;2018-02-20 14:22:16+00:00;4;periodo_1970_1989;avaliacao_media;popularidade_media;genero_acao|genero_comedia|genero_crime|genero_suspense
3105;Awakenings (1990);Drama|Mystery;1990;22;3,6818181818181817;4,0;0,6463349888014092;2000-06-20 16:05:41+00:00;2017-06-26 23:30:08+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama|genero_misterio
3107;Backdraft (1991);Action|Drama;1991;23;3,3043478260869565;3,5;1,0843843082889209;2000-02-04 12:29:31+00:00;2017-06-27 00:34:13+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_media;genero_acao|genero_drama
3108;Fisher King, The (1991);Comedy|Drama|Fantasy|Romance;1991;36;3,8055555555555554;4,0;0,9045739153070733;1999-12-20 05:54:47+00:00;2017-06-27 00:40:52+00:00;4;periodo_1990_1999;avaliacao_media;popularidade_media;genero_comedia|genero_drama|genero_fantasia|genero_romance
3113;End of Days (1999);Action|Fantasy|Horror|Mystery|Thriller;1999;15;2,7;3,0;1,2363540870525034;1999-12-11 19:27:18+00:00;2017-06-26 19:03:59+00:00;5;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_acao|genero_fantasia|genero_terror|genero_misterio|genero_suspense
3114;Toy Story 2 (1999);Adventure|Animation|Children|Comedy|Fantasy;1999;97;3,8608247422680413;4,0;0,8314842027251289;1999-12-12 05:27:09+00:00;2018-08-31 10:02:32+00:00;5;periodo_1990_1999;avaliacao_media;popularidade_alta;genero_aventura|genero_animacao|genero_infantil|genero_comedia|genero_fantasia
3115;Flawless (1999);Drama;1999;5;4,0;4,0;0,7071067811865476;1999-11-25 22:37:07+00:00;2009-01-02 21:35:08+00:00;1;periodo_1990_1999;avaliacao_alta;popularidade_baixa;genero_drama
3130;Bonfire of the Vanities (1990);Comedy|Crime|Drama;1990;5;2,4;2,0;1,140175425099138;2000-01-02 08:07:47+00:00;2005-01-10 22:38:17+00:00;3;periodo_1990_1999;avaliacao_baixa;popularidade_baixa;genero_comedia|genero_crime|genero_drama
3134;Grand Illusion (La grande illusion) (1937);Drama|War;1937;7;3,7142857142857144;4,0;1,1126972805283735;2000-01-02 07:42:40+00:00;2018-05-02 19:00:25+00:00;2;periodo_antes_1950;avaliacao_media;popularidade_baixa;genero_drama|genero_guerra
3146;Deuce Bigalow: Male Gigolo (1999);Comedy;1999;17;2,323529411764706;2,5;1,22399418491506;2000-01-19 22:53:17+00:00;2017-06-26 18:57:14+00:00;1;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_comedia
3147;Green Mile, The (1999);Crime|Drama;1999;111;4,148648648648648;4,0;0,7342113721990003;2000-02-16 17:46:20+00:00;2018-09-01 18:43:00+00:00;2;periodo_1990_1999;avaliacao_alta;popularidade_alta;genero_crime|genero_drama
3148;Cider House Rules, The (1999);Drama;1999;26;3,75;4,0;0,85146931829632;2000-07-09 21:54:45+00:00;2017-06-27 00:30:32+00:00;1;periodo_1990_1999;avaliacao_media;popularidade_media;genero_drama
3152;Last Picture Show, The (1971);Drama;1971;8;4,5;4,5;0,5345224838248487;2000-01-02 08:03:00+00:00;2012-12-11 03:53:31+00:00;1;periodo_1970_1989;avaliacao_alta;popularidade_baixa;genero_drama
3153;7th Voyage of Sinbad, The (1958);Action|Adventure|Fantasy;1958;5;4,4;4,5;0,6519202405202649;1999-12-23 16:15:17+00:00;2012-06-22 05:22:39+00:00;3;periodo_1950_1969;avaliacao_alta;popularidade_baixa;genero_acao|genero_aventura|genero_fantasia
3155;Anna and the King (1999);Drama|Romance;1999;9;3,6666666666666665;3,5;1,0606601717798212;1999-12-12 05:26:04+00:00;2012-03-27 09:18:33+00:00;2;periodo_1990_1999;avaliacao_media;popularidade_baixa;genero_drama|genero_romance
3156;Bicentennial Man (1999);Drama|Romance|Sci-Fi;1999;15;2,8;3,0;1,1307393283031366;1999-12-29 22:27:40+00:00;2017-11-13 11:42:04+00:00;3;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_drama|genero_romance|genero_ficcao_cientifica
3157;Stuart Little (1999);Children|Comedy|Fantasy;1999;19;2,8421052631578947;3,0;1,0007307271709476;2000-07-04 04:34:22+00:00;2018-05-02 19:15:28+00:00;3;periodo_1990_1999;avaliacao_baixa;popularidade_media;genero_infantil|genero_comedia|genero_fantasia
3159;Fantasia 2000 (1999);Animation|Children|Musical|IMAX;1999;15;3,8333333333333335;4,0;0,7237468644557459;2000-09-08 19:23:03+00:00;2016-07-27 20:16:41+00:00;4;periodo_1990_1999;avaliacao_media;popularidade_media;genero_animacao|genero_infantil|genero_musical|genero_imax
